#,pay_band,grade_pay,lvl,value,active_flag,dml_status_flag,user_id,created_timestamp,modified_user_id,modified_timestamp,serv_type,cadrename_ais,value_2017_backup,_id
366,5700-24000,2800,9,68200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59970,366
367,5700-24000,2800,9,70200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61770,367
368,5700-24000,2800,9,72300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63630,368
369,5700-24000,2800,9,74500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65540,369
370,5700-24000,2800,9,76700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67510,370
371,5700-24000,2800,9,79000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69540,371
372,5700-24000,2800,9,81400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71630,372
373,5700-24000,2800,9,83800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,73780,373
374,5700-24000,2800,9,86300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,76000,374
375,5700-24000,4200,10,34700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,30380,375
376,5700-24000,4200,10,35700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,31300,376
377,5700-24000,4200,10,36800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,32240,377
378,5700-24000,4200,10,37900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,33210,378
379,5700-24000,4200,10,39000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,34210,379
380,5700-24000,4200,10,40200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,35240,380
381,5700-24000,4200,10,41400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,36300,381
382,5700-24000,4200,10,42600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37390,382
383,5700-24000,4200,10,43900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38520,383
384,5700-24000,4200,10,45200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39680,384
385,5700-24000,4200,10,46600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,40880,385
386,5700-24000,4200,10,48000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,42110,386
387,5700-24000,4200,10,49400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43380,387
388,5700-24000,4200,10,50900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44690,388
389,5700-24000,4200,10,52400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,46040,389
390,5700-24000,4200,10,54000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47430,390
391,5700-24000,4200,10,55600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48860,391
392,5700-24000,4200,10,57300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50330,392
393,5700-24000,4200,10,59000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,51840,393
394,5700-24000,4200,10,60800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53400,394
395,5700-24000,4200,10,62600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,55010,395
396,5700-24000,4200,10,64500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56670,396
397,5700-24000,4200,10,66400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58380,397
398,5700-24000,4200,10,68400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,60140,398
399,5700-24000,4200,10,70500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,61950,399
400,5700-24000,4200,10,72600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,63810,400
401,5700-24000,4200,10,74800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,65730,401
402,5700-24000,4200,10,77000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,67710,402
403,5700-24000,4200,10,79300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,69750,403
404,5700-24000,4200,10,81700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,71850,404
405,5700-24000,4200,10,84200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,74010,405
406,5700-24000,4200,10,86700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,76240,406
407,5700-24000,4200,10,89300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,78530,407
408,5700-24000,4200,10,92000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,80890,408
409,5700-24000,4200,10,94800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,83320,409
410,5700-24000,4200,10,97600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,85820,410
411,5700-24000,4200,10,100500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,88400,411
412,5700-24000,4200,10,103500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,91060,412
413,5700-24000,4200,10,106600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,93800,413
414,5700-24000,4200,10,109800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,96620,414
415,10230-34800,4400,11,37600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,32920,415
416,10230-34800,4400,11,38700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,33910,416
417,10230-34800,4400,11,39900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,34930,417
418,10230-34800,4400,11,41100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,35980,418
419,10230-34800,4400,11,42300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37060,419
420,10230-34800,4400,11,43600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38180,420
421,10230-34800,4400,11,44900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39330,421
422,10230-34800,4400,11,46200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,40510,422
423,10230-34800,4400,11,47600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41730,423
424,10230-34800,4400,11,49000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,42990,424
425,10230-34800,4400,11,50500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44280,425
426,10230-34800,4400,11,52000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,45610,426
427,10230-34800,4400,11,53600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,46980,427
428,10230-34800,4400,11,55200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48390,428
429,10230-34800,4400,11,56900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,49850,429
